time;stolen;load
1680617168;337579;0.16
1680617228;337580;0.06
1680617288;337582;0.06
1680617348;337583;0.02
1680617408;337585;0.05
1680617468;337587;0.02
1680617528;337590;0.12
1680617588;337594;0.04
1680617648;337596;0.01
1680617708;337600;0.00
1680617768;337601;0.00
1680617828;337605;0.00
1680617888;337608;0.00
1680617948;337609;0.04
1680618008;337612;0.01
1680618068;337614;0.04
1680618128;337616;0.01
1680618188;337619;0.04
1680618248;337620;0.07
1680618308;337625;0.02
1680618368;337626;0.07
1680618428;337628;0.02
1680618488;337630;0.22
1680618548;337631;0.08
1680618608;337637;0.10
1680618668;337639;0.04
1680618728;337640;0.01
1680618788;337643;0.00
1680618848;337645;0.00
1680618908;337652;0.00
1680618968;337653;0.00
1680619028;337654;0.10
1680619088;337656;0.04
1680619148;337660;0.08
1680619208;337665;0.03
1680619268;337668;0.01
1680619328;337670;0.03
1680619388;337672;0.04
1680619448;337674;0.01
1680619508;337677;0.00
1680619568;337680;0.00
1680619628;337682;0.00
1680619688;337683;0.00
1680619748;337685;0.03
1680619808;337687;0.01
1680619868;337690;0.04
1680619928;337692;0.01
1680619988;337693;0.04
1680620048;337695;0.08
1680620108;337699;0.03
1680620168;337701;0.05
1680620228;337703;0.02
1680620288;337705;0.00
1680620348;337705;0.00
1680620408;337707;0.00
1680620468;337709;0.00
1680620528;337710;0.00
1680620588;337713;0.00
1680620648;337714;0.04
1680620709;337717;0.01
1680620769;337720;0.04
1680620829;337721;0.01
1680620889;337725;0.00
1680620949;337727;0.00
1680621009;337732;0.00
1680621069;337733;0.00
1680621129;337737;0.00
1680621189;337739;0.00
1680621249;337742;0.00
1680621309;337745;0.00
1680621369;337748;0.04
1680621429;337755;0.01
1680621489;337758;0.05
1680621549;337759;0.02
1680621609;337761;0.05
1680621669;337764;0.02
1680621729;337769;0.06
1680621789;337772;0.02
1680621849;337776;0.06
1680621909;337780;0.02
1680621969;337782;0.05
1680622029;337786;0.02
1680622089;337789;0.05
1680622149;337792;0.02
1680622209;337794;0.05
1680622269;337797;0.02
1680622329;337799;0.06
1680622389;337801;0.02
1680622449;337802;0.06
1680622509;337804;0.06
1680622569;337806;0.02
1680622629;337808;0.00
1680622689;337810;0.05
1680622749;337814;0.02
1680622809;337819;0.06
1680622869;337823;0.02
1680622929;337824;0.06
1680622989;337826;0.02
1680623049;337828;0.07
1680623109;337829;0.02
1680623169;337831;0.01
1680623229;337834;0.04
1680623289;337835;0.01
1680623349;337837;0.04
1680623409;337840;0.01
1680623469;337842;0.04
1680623529;337845;0.01
1680623589;337846;0.05
1680623649;337848;0.02
1680623709;337852;0.00
1680623769;337853;0.00
1680623829;337855;0.04
1680623889;337856;0.01
1680623949;337860;0.00
1680624009;337865;0.00
1680624069;337868;0.00
1680624129;337869;0.00
1680624189;337871;0.00
1680624249;337872;0.00
1680624309;337874;0.08
1680624369;337877;0.07
1680624429;337878;0.02
1680624489;337881;0.06
1680624549;337883;0.02
1680624609;337886;0.06
1680624669;337888;0.02
1680624729;337890;0.06
1680624789;337892;0.02
1680624849;337896;0.07
1680624909;337901;0.02
1680624969;337902;0.08
1680625030;337903;0.03
1680625090;337905;0.09
1680625150;337907;0.03
1680625210;337910;0.01
1680625270;337912;0.03
1680625330;337913;0.01
1680625390;337915;0.00
1680625450;337916;0.00
1680625510;337921;0.00
1680625570;337925;0.12
1680625630;337932;0.04
1680625690;337934;0.09
1680625750;337936;0.03
1680625810;337940;0.01
1680625870;337942;0.00
1680625930;337944;0.00
1680625990;337947;0.00
1680626050;337949;0.00
1680626110;337952;0.07
1680626170;337954;0.09
1680626230;337958;0.03
1680626290;337961;0.06
1680626350;337966;0.02
1680626410;337972;0.06
1680626470;337977;0.02
1680626530;337980;0.01
1680626590;337983;0.00
1680626650;337985;0.06
1680626710;337986;0.02
1680626770;337989;0.01
1680626830;337994;0.00
1680626890;337996;0.00
1680626950;337997;0.00
1680627010;337999;0.00
1680627070;338001;0.00
1680627130;338006;0.00
1680627190;338009;0.00
1680627250;338012;0.00
1680627310;338015;0.06
1680627370;338017;0.02
1680627430;338020;0.00
1680627490;338023;0.04
1680627550;338027;0.01
1680627610;338029;0.05
1680627670;338034;0.02
1680627730;338036;0.05
1680627790;338041;0.02
1680627850;338042;0.06
1680627910;338046;0.02
1680627970;338052;0.00
1680628030;338055;0.13
1680628090;338058;0.04
1680628150;338063;0.02
1680628210;338068;0.00
1680628270;338072;0.00
1680628330;338075;0.00
1680628390;338077;0.00
1680628450;338079;0.00
1680628510;338084;0.00
1680628570;338085;0.07
1680628630;338094;0.02
1680628690;338099;0.01
1680628750;338104;0.05
1680628810;338109;0.02
1680628870;338114;0.06
1680628930;338119;0.02
1680628990;338121;0.07
1680629050;338123;0.02
1680629110;338129;0.07
1680629171;338131;0.03
1680629231;338133;0.08
1680629291;338139;0.11
1680629351;338142;0.07
1680629411;338146;0.02
1680629471;338150;0.04
1680629531;338156;0.01
1680629591;338164;0.04
1680629651;338168;0.01
1680629711;338179;0.04
1680629771;338184;0.01
1680629831;338189;0.05
1680629891;338194;0.05
1680629951;338203;0.07
1680630011;338207;0.02
1680630071;338210;0.07
1680630131;338216;0.02
1680630191;338220;0.08
1680630251;338222;0.03
1680630311;338229;0.08
1680630371;338235;0.03
1680630431;338240;0.09
1680630491;338257;0.03
1680630551;338264;0.01
1680630611;338266;0.05
1680630671;338268;0.02
1680630731;338273;0.05
1680630791;338274;0.02
1680630851;338276;0.06
1680630911;338278;0.02
1680630971;338281;0.06
1680631031;338283;0.02
1680631091;338285;0.07
1680631151;338287;0.06
1680631211;338294;0.02
1680631271;338296;0.09
1680631331;338299;0.03
1680631391;338301;0.05
1680631451;338305;0.05
1680631511;338309;0.02
1680631571;338311;0.04
1680631631;338314;0.01
1680631691;338317;0.08
1680631751;338321;0.19
1680631811;338327;0.13
1680631871;338329;0.05
1680631931;338334;0.08
1680631991;338336;0.03
1680632051;338338;0.16
1680632111;338341;0.06
1680632171;338344;0.10
1680632231;338348;0.04
1680632291;338351;0.01
1680632351;338353;0.07
1680632411;338356;0.02
1680632471;338358;0.01
1680632531;338360;0.00
1680632591;338363;0.00
1680632651;338365;0.00
1680632711;338368;0.00
1680632771;338371;0.00
1680632831;338372;0.00
1680632891;338374;0.00
1680632951;338376;0.00
1680633011;338378;0.00
1680633071;338381;0.07
1680633131;338384;0.02
1680633191;338387;0.01
1680633251;338390;0.00
1680633311;338393;0.00
1680633371;338394;0.00
1680633432;338397;0.00
1680633492;338398;0.00
1680633552;338400;0.00
1680633612;338402;0.04
1680633672;338403;0.01
1680633732;338405;0.03
1680633792;338407;0.01
1680633852;338409;0.04
1680633912;338415;0.01
1680633972;338417;0.04
1680634032;338419;0.01
1680634092;338423;0.04
1680634152;338424;0.01
1680634212;338428;0.05
1680634272;338430;0.02
1680634332;338434;0.00
1680634392;338439;0.00
1680634452;338442;0.00
1680634512;338446;0.00
1680634572;338448;0.00
1680634632;338450;0.00
1680634692;338453;0.06
1680634752;338455;0.02
1680634812;338459;0.07
1680634872;338460;0.02
1680634932;338463;0.01
1680634992;338469;0.00
1680635052;338470;0.00
1680635112;338474;0.03
1680635172;338474;0.01
1680635232;338476;0.00
1680635292;338481;0.03
1680635352;338488;0.01
1680635412;338492;0.08
1680635472;338494;0.06
1680635532;338500;0.10
1680635592;338503;0.03
1680635652;338505;0.01
1680635712;338511;0.00
1680635772;338514;0.00
1680635832;338521;0.00
1680635892;338525;0.00
1680635952;338528;0.00
1680636012;338530;0.00
1680636072;338532;0.00
1680636132;338538;0.11
1680636192;338540;0.04
1680636252;338543;0.06
1680636312;338545;0.02
1680636372;338549;0.06
1680636432;338553;0.02
1680636492;338555;0.06
1680636552;338558;0.02
1680636612;338564;0.01
1680636672;338566;0.07
1680636732;338569;0.07
1680636792;338570;0.02
1680636852;338571;0.06
1680636912;338574;0.02
1680636972;338575;0.06
1680637032;338579;0.02
1680637092;338582;0.13
1680637152;338584;0.11
1680637212;338587;0.11
1680637272;338591;0.12
1680637332;338592;0.08
1680637392;338596;0.03
1680637452;338599;0.05
1680637512;338601;0.02
1680637572;338603;0.00
1680637632;338605;0.00
1680637692;338606;0.00
1680637753;338608;0.00
1680637813;338610;0.00
1680637873;338612;0.00
1680637933;338615;0.00
1680637993;338616;0.00
1680638053;338618;0.00
1680638113;338622;0.00
1680638173;338625;0.08
1680638233;338628;0.03
1680638293;338630;0.01
1680638353;338632;0.03
1680638413;338638;0.10
1680638473;338641;0.07
1680638533;338644;0.02
1680638593;338649;0.01
1680638653;338650;0.00
1680638713;338651;0.00
1680638773;338653;0.00
1680638833;338653;0.00
1680638893;338656;0.00
1680638953;338657;0.00
1680639013;338661;0.00
1680639073;338663;0.00
1680639133;338666;0.12
1680639193;338668;0.04
1680639253;338670;0.06
1680639313;338672;0.02
1680639373;338673;0.01
1680639433;338675;0.00
1680639493;338676;0.00
1680639553;338679;0.04
1680639613;338682;0.01
1680639673;338683;0.04
1680639733;338685;0.01
1680639793;338686;0.00
1680639853;338687;0.00
1680639913;338690;0.05
1680639973;338691;0.02
1680640033;338693;0.06
1680640093;338694;0.02
1680640153;338695;0.01
1680640213;338698;0.00
1680640273;338699;0.00
1680640333;338701;0.00
1680640393;338703;0.00
1680640453;338704;0.00
1680640513;338708;0.00
1680640573;338709;0.00
1680640633;338710;0.00
1680640693;338711;0.00
1680640753;338715;0.00
1680640813;338721;0.00
1680640873;338722;0.07
1680640933;338724;0.02
1680640993;338726;0.06
1680641053;338727;0.02
1680641113;338731;0.09
1680641173;338734;0.03
1680641233;338735;0.01
1680641293;338738;0.06
1680641353;338740;0.10
1680641413;338741;0.10
1680641473;338743;0.03
1680641533;338744;0.08
1680641593;338745;0.03
1680641653;338747;0.08
1680641713;338750;0.08
1680641773;338751;0.07
1680641833;338752;0.02
1680641893;338753;0.05
1680641953;338754;0.02
1680642013;338756;0.05
1680642073;338757;0.02
1680642134;338757;0.06
1680642194;338758;0.02
1680642254;338759;0.00
1680642314;338762;0.00
1680642374;338762;0.00
1680642434;338763;0.08
1680642494;338764;0.03
1680642554;338765;0.01
1680642614;338767;0.00
1680642674;338767;0.00
1680642734;338768;0.00
1680642794;338769;0.00
1680642854;338770;0.00
1680642914;338771;0.00
1680642974;338771;0.00
1680643034;338772;0.00
1680643094;338774;0.00
1680643154;338775;0.00
1680643214;338777;0.00
1680643274;338777;0.00
1680643334;338778;0.00
1680643394;338779;0.06
1680643454;338780;0.08
1680643514;338782;0.03
1680643574;338783;0.08
1680643634;338784;0.03
1680643694;338786;0.08
1680643754;338787;0.03
1680643814;338788;0.09
1680643874;338790;0.03
1680643934;338791;0.01
1680643994;338792;0.03
1680644054;338793;0.01
1680644114;338793;0.00
1680644174;338794;0.08
1680644234;338795;0.03
1680644294;338795;0.01
1680644354;338796;0.03
1680644414;338797;0.01
1680644474;338798;0.04
1680644534;338800;0.01
1680644594;338801;0.04
1680644654;338802;0.01
1680644714;338803;0.06
1680644774;338805;0.02
1680644834;338806;0.07
1680644894;338807;0.08
1680644954;338809;0.03
1680645014;338809;0.01
1680645074;338810;0.00
1680645134;338812;0.00
1680645194;338812;0.00
1680645254;338814;0.06
1680645314;338814;0.07
1680645374;338815;0.02
1680645434;338816;0.01
1680645494;338817;0.00
1680645554;338819;0.00
1680645614;338820;0.00
1680645674;338821;0.00
1680645734;338821;0.04
1680645794;338823;0.02
1680645854;338824;0.06
1680645914;338825;0.02
1680645974;338826;0.06
1680646034;338826;0.02
1680646094;338827;0.07
1680646154;338828;0.02
1680646214;338828;0.07
1680646274;338829;0.03
1680646334;338830;0.08
1680646394;338831;0.03
1680646454;338832;0.01
1680646514;338833;0.00
1680646574;338834;0.00
1680646635;338835;0.04
1680646695;338835;0.01
1680646755;338836;0.05
1680646815;338837;0.02
1680646875;338838;0.05
1680646935;338839;0.02
1680646995;338839;0.06
1680647055;338840;0.02
1680647115;338840;0.06
1680647175;338842;0.02
1680647235;338843;0.06
1680647295;338844;0.02
1680647355;338846;0.06
1680647415;338848;0.02
1680647475;338848;0.07
1680647535;338850;0.02
1680647595;338853;0.11
1680647655;338856;0.04
1680647715;338860;0.09
1680647775;338862;0.03
1680647835;338863;0.07
1680647895;338863;0.10
1680647955;338864;0.03
1680648015;338865;0.09
1680648075;338865;0.03
1680648135;338866;0.01
1680648195;338866;0.03
1680648255;338867;0.01
1680648315;338868;0.04
1680648375;338869;0.01
1680648435;338869;0.04
1680648495;338870;0.01
1680648555;338871;0.04
1680648615;338873;0.01
1680648675;338874;0.04
1680648735;338874;0.01
1680648795;338877;0.04
1680648855;338878;0.01
1680648915;338878;0.00
1680648975;338879;0.00
1680649035;338880;0.04
1680649095;338881;0.01
1680649155;338881;0.00
1680649215;338884;0.00
1680649275;338884;0.00
1680649335;338885;0.00
1680649395;338886;0.08
1680649455;338887;0.03
1680649515;338888;0.01
1680649575;338888;0.03
1680649635;338889;0.01
1680649695;338890;0.08
1680649755;338890;0.03
1680649815;338891;0.04
1680649875;338891;0.01
1680649935;338892;0.04
1680649995;338892;0.01
1680650055;338893;0.04
1680650115;338894;0.01
1680650175;338894;0.05
1680650235;338895;0.02
1680650295;338896;0.18
1680650355;338896;0.06
1680650415;338897;0.07
1680650475;338898;0.02
1680650535;338899;0.06
1680650595;338900;0.02
1680650655;338901;0.06
1680650715;338902;0.02
1680650775;338904;0.06
1680650835;338905;0.02
1680650895;338905;0.01
1680650955;338906;0.00
1680651015;338908;0.06
1680651075;338910;0.02
1680651135;338912;0.00
1680651195;338913;0.00
1680651255;338913;0.00
1680651316;338914;0.00
1680651376;338915;0.00
1680651436;338915;0.00
1680651496;338916;0.00
1680651556;338917;0.00
1680651616;338918;0.00
1680651676;338919;0.03
1680651736;338919;0.01
1680651796;338920;0.04
1680651856;338921;0.01
1680651916;338925;0.04
1680651976;338925;0.01
1680652036;338925;0.05
1680652096;338926;0.02
1680652156;338927;0.18
1680652216;338928;0.11
1680652276;338930;0.04
1680652336;338931;0.06
1680652396;338932;0.02
1680652456;338934;0.05
1680652516;338935;0.02
1680652576;338938;0.06
1680652636;338939;0.02
1680652696;338941;0.06
1680652756;338942;0.02
1680652816;338950;0.01
1680652876;338953;0.00
1680652936;338955;0.00
1680652996;338956;0.00
1680653056;338957;0.00
1680653116;338958;0.00
1680653176;338959;0.00
1680653236;338960;0.00
1680653296;338961;0.03
1680653356;338962;0.01
1680653416;338962;0.00
1680653476;338963;0.00
1680653536;338964;0.04
1680653596;338965;0.01
1680653656;338965;0.04
1680653716;338966;0.01
1680653776;338966;0.05
1680653836;338967;0.02
1680653896;338968;0.05
1680653956;338969;0.02
1680654016;338970;0.05
1680654076;338971;0.02
1680654136;338971;0.00
1680654196;338972;0.00
1680654256;338972;0.00
1680654316;338973;0.00
1680654376;338974;0.00
1680654436;338974;0.00
1680654496;338975;0.00
1680654556;338977;0.00
1680654616;338978;0.05
1680654676;338979;0.02
1680654736;338980;0.00
1680654796;338982;0.00
1680654856;338982;0.00
1680654916;338983;0.00
1680654976;338984;0.03
1680655036;338984;0.01
1680655096;338985;0.04
1680655156;338986;0.01
1680655216;338987;0.04
1680655276;338988;0.09
1680655336;338989;0.03
1680655396;338990;0.09
1680655456;338991;0.03
1680655516;338994;0.01
1680655576;338994;0.00
1680655636;338996;0.00
1680655696;338997;0.00
1680655756;338997;0.00
1680655816;338998;0.00
1680655876;338999;0.00
1680655937;338999;0.06
1680655997;339000;0.02
1680656057;339001;0.07
1680656117;339001;0.02
1680656177;339002;0.08
1680656237;339003;0.03
1680656297;339003;0.09
1680656357;339003;0.03
1680656417;339004;0.01
1680656477;339005;0.09
1680656537;339006;0.13
1680656597;339009;0.05
1680656657;339009;0.09
1680656717;339011;0.03
1680656777;339011;0.09
1680656837;339012;0.03
1680656897;339012;0.01
1680656957;339013;0.03
1680657017;339017;0.01
1680657077;339018;0.04
1680657137;339019;0.05
1680657197;339020;0.02
1680657257;339021;0.05
1680657317;339022;0.02
1680657377;339022;0.00
1680657437;339023;0.00
1680657497;339024;0.00
1680657557;339026;0.00
1680657617;339027;0.00
1680657677;339028;0.00
1680657737;339029;0.03
1680657797;339029;0.06
1680657857;339031;0.02
1680657917;339032;0.06
1680657977;339033;0.02
1680658037;339034;0.01
1680658097;339035;0.00
1680658157;339036;0.00
1680658217;339036;0.00
1680658277;339037;0.00
1680658337;339038;0.04
1680658397;339039;0.01
1680658457;339040;0.23
1680658517;339040;0.08
1680658577;339041;0.09
1680658637;339042;0.03
1680658697;339043;0.08
1680658757;339046;0.03
1680658817;339047;0.08
1680658877;339047;0.03
1680658937;339048;0.01
1680658997;339050;0.00
1680659057;339050;0.00
1680659117;339051;0.00
1680659177;339051;0.00
1680659237;339052;0.03
1680659297;339052;0.01
1680659357;339053;0.04
1680659417;339054;0.01
1680659477;339054;0.04
1680659537;339055;0.01
1680659597;339057;0.08
1680659657;339057;0.03
1680659717;339058;0.09
1680659777;339059;0.03
1680659837;339060;0.01
1680659897;339062;0.00
1680659957;339063;0.00
1680660017;339065;0.00
1680660077;339065;0.00
1680660137;339066;0.07
1680660197;339067;0.14
1680660257;339068;0.05
1680660317;339069;0.15
1680660377;339070;0.05
1680660437;339071;0.02
1680660497;339071;0.04
1680660557;339072;0.01
1680660618;339073;0.04
1680660678;339073;0.01
1680660738;339075;0.04
1680660798;339075;0.14
1680660858;339076;0.05
1680660918;339076;0.02
1680660978;339078;0.00
1680661038;339080;0.00
1680661098;339081;0.03
1680661158;339083;0.01
1680661218;339083;0.00
1680661278;339084;0.00
1680661338;339085;0.00
1680661398;339085;0.00
1680661458;339086;0.00
1680661518;339087;0.00
1680661578;339088;0.00
1680661638;339090;0.00
1680661698;339090;0.00
1680661758;339090;0.00
1680661818;339091;0.00
1680661878;339092;0.00
1680661938;339092;0.00
1680661998;339093;0.11
1680662058;339093;0.04
1680662118;339095;0.05
1680662178;339095;0.02
1680662238;339096;0.00
1680662298;339097;0.00
1680662358;339098;0.04
1680662418;339100;0.01
1680662478;339100;0.00
1680662538;339101;0.05
1680662598;339101;0.02
1680662658;339104;0.08
1680662718;339104;0.06
1680662778;339105;0.02
1680662838;339106;0.05
1680662898;339108;0.02
1680662958;339108;0.05
1680663018;339109;0.02
1680663078;339110;0.05
1680663138;339110;0.02
1680663198;339111;0.06
1680663258;339111;0.08
1680663318;339112;0.03
1680663378;339113;0.01
1680663438;339113;0.00
1680663498;339114;0.00
1680663558;339114;0.00
1680663618;339116;0.00
1680663678;339117;0.04
1680663738;339118;0.01
1680663798;339120;0.05
1680663858;339120;0.02
1680663918;339121;0.05
1680663978;339122;0.02
1680664038;339123;0.05
1680664098;339124;0.02
1680664158;339126;0.06
1680664218;339128;0.02
1680664278;339128;0.06
1680664338;339130;0.02
1680664398;339130;0.07
1680664458;339131;0.02
1680664518;339132;0.10
1680664578;339134;0.03
1680664638;339134;0.07
1680664698;339135;0.02
1680664758;339137;0.01
1680664818;339139;0.00
1680664878;339140;0.07
1680664938;339141;0.02
1680664998;339142;0.01
1680665058;339144;0.00
1680665118;339145;0.05
1680665178;339146;0.02
1680665238;339147;0.00
1680665298;339149;0.00
1680665359;339151;0.00
1680665419;339153;0.00
1680665479;339154;0.00
1680665539;339156;0.05
1680665599;339157;0.02
1680665659;339158;0.07
1680665719;339164;0.02
1680665779;339167;0.08
1680665839;339169;0.03
1680665899;339171;0.08
1680665959;339172;0.03
1680666019;339174;0.01
1680666079;339175;0.00
1680666139;339176;0.00
1680666199;339176;0.00
1680666259;339177;0.00
1680666319;339180;0.05
1680666379;339181;0.02
1680666439;339182;0.05
1680666499;339184;0.02
1680666559;339185;0.06
1680666619;339186;0.02
1680666679;339188;0.06
1680666739;339189;0.02
1680666799;339190;0.07
1680666859;339191;0.02
1680666919;339191;0.01
1680666979;339192;0.08
1680667039;339193;0.03
1680667099;339194;0.05
1680667159;339195;0.02
1680667219;339197;0.16
1680667279;339198;0.06
1680667339;339199;0.07
1680667399;339199;0.02
1680667459;339201;0.06
1680667519;339202;0.02
1680667579;339203;0.01
1680667639;339204;0.00
1680667699;339205;0.04
1680667759;339206;0.01
1680667819;339207;0.00
1680667879;339208;0.00
1680667939;339208;0.00
1680667999;339209;0.00
1680668059;339209;0.00
1680668119;339210;0.00
1680668179;339211;0.04
1680668239;339213;0.17
1680668299;339214;0.06
1680668359;339216;0.09
1680668419;339218;0.03
1680668479;339220;0.08
1680668539;339220;0.03
1680668599;339222;0.09
1680668659;339223;0.03
1680668719;339226;0.01
1680668779;339228;0.03
1680668839;339230;0.01
1680668899;339232;0.08
1680668959;339233;0.03
1680669019;339235;0.09
1680669079;339237;0.03
1680669139;339238;0.01
1680669199;339239;0.00
1680669259;339241;0.00
1680669319;339242;0.00
1680669379;339242;0.00
1680669439;339243;0.11
1680669499;339244;0.04
1680669559;339248;0.11
1680669619;339250;0.04
1680669679;339253;0.09
1680669739;339254;0.03
1680669799;339255;0.09
1680669859;339256;0.03
1680669919;339258;0.01
1680669980;339259;0.03
1680670040;339261;0.01
1680670100;339261;0.08
1680670160;339263;0.03
1680670220;339264;0.09
1680670280;339265;0.03
1680670340;339267;0.01
1680670400;339268;0.03
1680670460;339269;0.01
1680670520;339270;0.04
1680670580;339270;0.01
1680670640;339271;0.04
1680670700;339272;0.01
1680670760;339273;0.00
1680670820;339276;0.03
1680670880;339277;0.01
1680670940;339279;0.04
1680671000;339280;0.01
1680671060;339280;0.04
1680671120;339282;0.01
1680671180;339284;0.05
1680671240;339286;0.02
1680671300;339287;0.12
1680671360;339292;0.04
1680671420;339300;0.12
1680671480;339307;0.08
1680671540;339313;0.08
1680671600;339316;0.15
1680671660;339321;0.11
1680671720;339325;0.08
1680671780;339329;0.12
1680671840;339332;0.09
1680671900;339334;0.21
1680671960;339338;0.08
1680672020;339343;0.12
1680672080;339346;0.14
1680672140;339352;0.15
1680672200;339355;0.10
1680672260;339359;0.15
1680672320;339366;0.16
1680672380;339373;0.18
1680672440;339377;0.12
1680672500;339380;0.09
1680672560;339382;0.12
1680672620;339392;0.04
1680672680;339395;0.12
1680672740;339407;0.09
1680672800;339412;0.23
1680672860;339414;0.08
1680672920;339417;0.15
1680672980;339418;0.05
1680673040;339419;0.02
1680673100;339421;0.00
1680673160;339422;0.07
1680673220;339423;0.02
1680673280;339428;0.01
1680673340;339429;0.00
1680673400;339431;0.00
1680673460;339434;0.08
1680673520;339435;0.03
1680673580;339436;0.01
1680673640;339438;0.03
1680673700;339438;0.01
1680673760;339439;0.04
1680673820;339442;0.07
1680673880;339442;0.03
1680673940;339444;0.08
1680674000;339445;0.03
1680674060;339446;0.08
1680674120;339448;0.03
1680674180;339449;0.01
1680674241;339449;0.00
1680674301;339452;0.00
1680674361;339454;0.00
1680674421;339457;0.00
1680674481;339458;0.00
1680674541;339458;0.00
1680674601;339459;0.00
1680674661;339460;0.00
1680674721;339461;0.08
1680674781;339462;0.03
1680674841;339463;0.01
1680674901;339464;0.03
1680674961;339468;0.01
1680675021;339470;0.26
1680675081;339472;0.36
1680675141;339474;0.17
1680675201;339474;0.06
1680675261;339475;0.06
1680675321;339477;0.02
1680675381;339479;0.05
1680675441;339481;0.02
1680675501;339482;0.05
1680675561;339484;0.08
1680675621;339487;0.03
1680675681;339488;0.08
1680675741;339491;0.03
1680675801;339492;0.08
1680675861;339493;0.03
1680675921;339498;0.09
1680675981;339499;0.03
1680676041;339501;0.01
1680676101;339503;0.03
1680676161;339505;0.01
1680676221;339510;0.04
1680676281;339512;0.01
1680676341;339517;0.04
1680676401;339518;0.01
1680676461;339519;0.00
1680676521;339522;0.00
1680676581;339523;0.00
1680676641;339525;0.00
1680676701;339526;0.00
1680676761;339528;0.00
1680676821;339531;0.00
1680676881;339532;0.04
1680676941;339534;0.01
1680677001;339535;0.04
1680677061;339537;0.01
1680677121;339539;0.05
1680677181;339541;0.02
1680677241;339542;0.05
1680677301;339545;0.02
1680677361;339546;0.06
1680677421;339550;0.06
1680677481;339552;0.02
1680677541;339554;0.05
1680677601;339555;0.02
1680677661;339557;0.00
1680677721;339559;0.00
1680677781;339561;0.00
1680677841;339562;0.00
1680677901;339563;0.00
1680677961;339564;0.00
1680678021;339581;0.06
1680678081;339582;0.02
1680678141;339583;0.01
1680678201;339586;0.00
1680678261;339588;0.00
1680678321;339591;0.00
1680678381;339592;0.00
1680678441;339595;0.04
1680678501;339597;0.01
1680678561;339598;0.05
1680678621;339600;0.02
1680678682;339601;0.04
1680678742;339602;0.01
1680678802;339604;0.00
1680678862;339605;0.07
1680678922;339608;0.02
1680678982;339610;0.09
1680679042;339615;0.03
1680679102;339621;0.01
1680679162;339622;0.03
1680679222;339629;0.01
1680679282;339633;0.08
1680679342;339636;0.03
1680679402;339642;0.05
1680679462;339645;0.02
1680679522;339647;0.05
1680679582;339649;0.02
1680679642;339653;0.05
1680679702;339656;0.02
1680679762;339657;0.00
1680679822;339658;0.00
1680679882;339659;0.00
1680679942;339664;0.00
1680680002;339665;0.00
1680680062;339667;0.00
1680680122;339670;0.00
1680680182;339671;0.06
1680680242;339673;0.02
1680680302;339675;0.07
1680680362;339680;0.02
1680680422;339683;0.07
1680680482;339685;0.11
1680680542;339686;0.12
1680680602;339690;0.04
1680680662;339694;0.01
1680680722;339699;0.04
1680680782;339702;0.01
1680680842;339705;0.04
1680680902;339709;0.01
1680680962;339711;0.04
1680681022;339714;0.01
1680681082;339715;0.04
1680681142;339718;0.10
1680681202;339722;0.04
1680681262;339730;0.06
1680681322;339735;0.02
1680681382;339742;0.06
1680681442;339747;0.02
1680681502;339751;0.01
1680681562;339753;0.00
1680681622;339754;0.00
1680681682;339757;0.00
1680681742;339759;0.00
1680681802;339765;0.05
1680681862;339766;0.02
1680681922;339768;0.06
1680681982;339769;0.02
1680682042;339773;0.06
1680682102;339774;0.02
1680682162;339776;0.07
1680682222;339779;0.02
1680682282;339781;0.07
1680682342;339783;0.20
1680682402;339786;0.07
1680682462;339786;0.10
1680682522;339789;0.03
1680682582;339791;0.09
1680682642;339793;0.03
1680682702;339795;0.01
1680682762;339797;0.00
1680682822;339799;0.00
1680682882;339805;0.00
1680682942;339807;0.00
1680683002;339809;0.03
1680683062;339813;0.08
1680683123;339817;0.03
1680683183;339824;0.09
1680683243;339829;0.03
1680683303;339830;0.01
1680683363;339832;0.03
1680683423;339833;0.01
1680683483;339834;0.04
1680683543;339837;0.01
1680683603;339840;0.04
1680683663;339841;0.01
1680683723;339842;0.06
1680683783;339844;0.02
1680683843;339846;0.07
1680683903;339849;0.02
1680683963;339850;0.01
1680684023;339851;0.05
1680684083;339853;0.02
1680684143;339854;0.05
1680684203;339855;0.02
1680684263;339856;0.00
1680684323;339858;0.00
1680684383;339860;0.00
1680684443;339861;0.00
1680684503;339862;0.00
1680684563;339864;0.00
1680684623;339865;0.07
1680684683;339867;0.02
1680684743;339870;0.09
1680684803;339872;0.10
1680684863;339874;0.07
1680684923;339876;0.02
1680684983;339877;0.04
1680685043;339879;0.01
1680685103;339881;0.04
1680685163;339882;0.01
1680685223;339888;0.04
1680685283;339889;0.01
1680685343;339892;0.15
1680685403;339894;0.05
1680685463;339895;0.08
1680685523;339896;0.03
1680685583;339899;0.07
1680685643;339902;0.02
1680685703;339904;0.01
1680685763;339910;0.00
1680685823;339915;0.00
1680685883;339917;0.00
1680685943;339919;0.00
1680686003;339920;0.00
1680686063;339921;0.04
1680686123;339924;0.09
1680686183;339927;0.03
1680686243;339929;0.01
1680686303;339930;0.03
1680686363;339931;0.01
1680686423;339933;0.04
1680686483;339935;0.01
1680686543;339936;0.04
1680686603;339939;0.01
1680686663;339942;0.11
1680686723;339943;0.04
1680686783;339946;0.08
1680686843;339949;0.03
1680686903;339953;0.08
1680686963;339955;0.03
1680687023;339958;0.09
1680687083;339959;0.03
